poly,avg_betcent,avg_degree,avg_w_degree,avg_pagerank
119,0.00036017398040685095,24,626.9407420359444,0.0023399928195074627
120,0.0002201183176562724,20,851.2657291070437,0.0032286090044747664
121,0.00026619734952414327,22,859.0007995889388,0.0034360451890498274
122,0.0001323885230859988,17,365.3394949040231,0.0016283082246892468
123,0.000391108535818108,24,282.21197180835514,0.0020839540804240358
124,0.0007734390432487842,23,164.94558120566884,0.0011398295868998395
125,0.0003139985375148457,23,549.9533210164326,0.00194678524118098
126,0.00026580152907176716,20,1345.3262726052012,0.004165029942400505
127,0.00015755787124595107,18,876.3224017235435,0.00352936421695261
128,0.0005609942927608498,23,1110.2028401174673,0.004166728324272374
129,0.0002937840608299476,18,559.0987175323903,0.0034272563874579226
130,0.0008027258476240838,29,231.0404799795316,0.0017440035760632807
131,0.00021871462456728407,23,1500.8718355486906,0.0035753506172296733
132,0.0005604734242988639,24,694.1698051571569,0.002899997419309929
133,0.0004083425331365159,25,654.4619423429333,0.002813361210558491
134,0.0003362968075820898,24,471.86333352050275,0.001850505606948272
135,0.0015208064307193627,26,181.06342768835614,0.0013981234328722311
136,0.0003090367247706457,24,590.282094037035,0.002109482933205202
137,0.00020382751882644606,14,188.8060235921216,0.0012619480493112252
138,0.0009698031902785006,30,2346.7308212780104,0.0059858356750356395
139,0.000558201676433015,23,149.20163737593262,0.0011820141067088465
140,0.0019557992406868167,30,2088.3859965191477,0.007236578254885224
141,0.0003738647880124104,20,743.1181049814656,0.003004990870181287
142,0.0006705421563569926,24,2235.892166967634,0.00583620802354808
143,0.0005407373672924419,23,818.621229158846,0.002645269939426085
144,0.0010046939321170178,29,1103.4926499033736,0.003484662007678251
145,0.0006865506950754551,23,1225.1746647456116,0.004792190210202121
146,0.000755054120473512,29,1670.684039566592,0.005645843158448649
147,0.00019642972427187533,18,178.88243180927768,0.001463986656013249
148,0.00028185818943124067,22,312.82367093092563,0.0015427819605399547
149,0.00048164133437041904,23,1208.901019207757,0.0037312734673485572
150,0.00014973242889579225,18,527.2653621521133,0.0018269934443814907
151,0.000199437402839576,21,438.50640065988154,0.0018239218643515017
152,0.0003880179574264743,22,537.0504125852173,0.003284768227729301
153,0.0005442197922020754,24,317.61930720132784,0.002013348390856336
154,0.0007866395208762501,26,201.79309866014907,0.0012750805217066894
155,0.0005011183961474788,24,1118.3961089856637,0.003537975945792681
156,0.00023065414981612847,21,491.6577625136522,0.0017079434712009714
157,0.0011241118301819136,30,800.0666121500445,0.0027048106557739844
158,0.0004932718552786071,27,504.5172360627485,0.002286041191916245
159,0.0002242097359189821,25,1209.4881643277859,0.003440857456541306
160,0.000594800093448827,30,563.422600568707,0.0021317198539085413
161,0.00033312336347034475,18,176.3379008689833,0.0014843158495644981
162,0.0004349665427394753,24,1449.2700316499747,0.005114473113495129
163,0.0004600898726938,27,1119.6803048661632,0.003996128118486127
164,0.0005504940738874644,27,310.9851434357874,0.0016662163299580395
165,0.0011273448716312131,34,2735.5361730541777,0.0087489970861768
166,0.0001306147668185089,16,370.41204096448575,0.0019408910061240613
167,0.0009377064531108944,25,324.3753190950467,0.0022789767906858274
168,0.0002553734627694343,20,31.124582995649444,0.0006594137379292416
169,0.0005197600493589283,26,131.06079703018227,0.0011950475608131794
170,0.0004468369020029637,26,649.1547467908355,0.0029861796704320977
171,0.010329465809556477,65,4624.561007381993,0.010796274924242441
172,0.00043500770803554665,31,258.8153316861565,0.0012592805207503207
173,0.00019719592291113678,21,294.4039265215444,0.0018975277953986718
174,0.00013503246210052954,11,79.55546205118871,0.0008121306493236903
175,0.001359063170914579,37,3249.4328427655146,0.0070351117610552094
176,0.0002776321146642277,22,241.83235575419286,0.0014931861341548375
177,0.001104736231353891,38,2995.895730410415,0.006502603321522414
178,0.0008386049382497697,31,767.8821643808765,0.002965623156969882
179,0.00024884464885472474,25,739.5077195567253,0.0024412767982807822
180,0.000289806606421134,23,264.15103417772843,0.002110130043677465
181,0.00026936112234755486,21,501.9406469383957,0.00225966627487136
182,0.0002692966398758026,19,199.91156940996456,0.0014843195308140045
183,0.00047900202888209373,26,1281.6611701910138,0.003599312543149264
184,0.0009135943829260651,30,1330.1705286410283,0.004706323555366498
185,0.00017301901524728177,21,503.4585587673071,0.001978645948009233
186,0.0011894039441903345,35,1738.2575027780636,0.006718986292936259
187,0.00026189187286766106,26,525.8934366388545,0.002181788796743855
188,0.0003610001318416792,27,602.4647275183063,0.002513849489304981
189,0.002749778686557854,50,3186.369837776196,0.007946107239241225
190,0.00028242872656646236,21,239.39459812526985,0.002041262074343239
191,0.0003818785138434969,27,1153.8709481834765,0.003333804186578465
192,0.000492028431710659,26,192.86761355653869,0.0016423766254663856
193,0.00037884749833380665,22,333.606925870272,0.002137894937714673
194,0.00045833757052812844,28,344.79078433040155,0.001703378811181455
195,0.00045437980769234685,26,540.6297188320102,0.0026824414875494715
196,0.0020452190986668018,37,1210.3283784768112,0.006833235892790708
197,0.0008274981490642568,30,754.4140509063265,0.0028800896524725627
198,0.0006259601193433725,25,330.3370390914909,0.002121277070415238
199,0.00046689391526306837,23,140.5916929286723,0.0012741932641869705
200,0.0010780203373122511,30,117.66885588183862,0.001125783986461412
201,0.00042262518539206296,31,1259.2428252512675,0.0033897308962828184
202,0.0008576327398143628,29,1204.1214728010984,0.003794534951669756
203,0.0005531998518370227,27,507.0018458351387,0.002334778706353641
204,0.0012321222200781985,30,471.6203884829934,0.003030203649844591
205,0.0005534571619239279,29,407.74633789670685,0.001766762656647393
206,0.0006652707003435111,28,221.34742632884084,0.0016495897235364262
207,0.0005695342657736813,26,1493.6050299987353,0.005923225559494408
208,0.0008589221995270066,33,656.7214293498895,0.0026116054413503763
209,0.0004323196003644063,28,317.06689045458864,0.0014549086502491562
210,0.0014308007097392648,33,27.78756033885977,0.000625856777484942
211,0.002131596780269587,41,1544.2318858555254,0.004304088041790351
212,0.0005518829107707362,31,957.3697159940014,0.0030835552884513192
213,0.0010226586205947755,35,683.3933235632848,0.003232525107444812
214,0.0006418525688267952,27,554.3506275566843,0.002350443946059789
215,0.0004449253392980987,32,1371.2301168964916,0.003687717897732031
216,0.0015817346373259485,36,601.0345485536603,0.003785307597147392
217,0.0004838006135791412,29,204.25641245362823,0.0013397411536745743
218,0.001327126831026881,32,133.62986171501694,0.0010610048051997722
219,0.009055483169623351,72,4724.424958648994,0.010459571913791729
220,0.08449737956036364,143,9863.301973278118,0.022699966425839817
221,0.0005928802380253745,29,116.93819565135179,0.0008684557114094832
222,0.0006121625374472326,31,411.1212060481083,0.0020680456163162447
223,0.0007140827896854372,38,1967.2048664911663,0.004803726200359896
224,0.006201011188081842,68,3453.281771436145,0.008816754378940006
225,0.0032821888525374964,54,2493.4621128786425,0.006522488191634625
226,0.0011495956259029428,33,892.0143765995045,0.0038545363570152147
227,0.004273779052500364,45,595.4943067550457,0.0034463006325639524
228,0.0009316433091501057,36,549.1173341371598,0.002290733184753813
229,0.0041071092493851725,59,2739.296871351569,0.007425407012094377
230,0.0015308271847979142,42,1591.2458813640692,0.004428504590331929
231,0.02234640808888876,106,5593.60200384224,0.013369981027838708
232,0.0006444585326175121,27,694.9128457202748,0.002544933584644741
233,0.002311778157199623,39,482.77836525012214,0.00299636799093629
234,0.0007478334785329986,32,83.09310724291669,0.001041775138840981
235,0.0005599153483727589,26,138.82032746219505,0.001070932133186715
236,0.0001631549836524321,27,468.9795543705106,0.0019239244112854328
237,0.0007658025851565359,32,567.8513639015292,0.0025451127920149827
238,0.0003962502052165088,26,403.242472434504,0.0020372765763795792
239,0.0004371376824076628,29,684.9594501828226,0.0031216266314675442
240,0.0006126834997952265,32,1149.8952959776918,0.004092049679838385
241,0.0005650211760050267,30,86.74026110544258,0.0010117040499311206
242,0.0011340541578003266,37,177.23979567079846,0.0010772243370412008
243,0.0040610894260001106,59,2237.9236717708527,0.007529460999425042
244,0.0007407545209136834,32,906.0175094919543,0.002658711646585989
245,0.0012165641704453432,35,231.92222011905773,0.0013930234356977875
246,0.0035234498954613658,45,307.81332692891965,0.002089517812120542
247,0.0008543691841860582,35,645.7636017038418,0.00274485140860602
248,0.0007915517881914128,32,716.4883259190625,0.002723135053546734
249,0.0013950731536418624,39,761.5021134212402,0.0024981950236305033
250,0.001344818658088044,41,857.4891820076703,0.0034122440733282233
251,0.0005410719387392637,38,1479.4897346643231,0.0037227690256445953
252,0.003907971539694275,56,1831.3641645910184,0.006716417424525463
253,0.0012959074355349215,32,174.05599834541587,0.0015719767521963017
254,0.0009958678615277267,31,313.35468527500296,0.002417674089695029
255,0.0002712821137390374,24,50.55245090212232,0.0007877698192571588
256,0.0005398502930612066,26,247.08679779869885,0.001879923700410437
257,0.0009472923951342117,26,444.05301244141197,0.0023007204082839657
258,0.00022207964898449605,18,277.1107790524377,0.001435841771417241
259,0.0007249859463643023,31,410.3261268390008,0.002143662800820985
260,0.0008781033833569331,40,827.7022409400621,0.00282798287508336
261,0.00048017328888440134,25,381.7902851371062,0.0024961711115536692
262,0.002900216778408623,53,1345.7787084946833,0.00421801382802716
263,0.002599108481684694,43,330.61297864092444,0.0024298114101574428
264,0.005536495808125282,67,2396.6736539288268,0.0065989768612245035
265,0.004532851098462945,65,1853.8605679313969,0.005347596090473313
266,0.0006207671832414557,31,747.8498371941217,0.0032189633649265838
267,0.0009097321870782981,36,358.1533932570447,0.0017225844747938142
268,0.0015135291087605676,35,312.16811909260457,0.0021156877369820576
269,0.0010774838023914538,36,213.68438738201002,0.0015571206435827365
270,0.001841844074424275,32,683.480049222447,0.0032740743107390674
271,0.0013411763305800062,36,719.2992552033321,0.0034008757890708874
272,0.0004240719548766608,26,239.67321075344864,0.0014430612276893778
273,0.006336432206655856,66,2083.058906039676,0.005900931423675162
274,0.005401409669552161,53,1369.1389387456973,0.004605315408666254
275,0.00258206262009242,46,255.68922426856145,0.0018307257175334745
276,0.0006980256500057362,31,422.46697938676317,0.002112588229139136
277,0.0007865483921972509,39,449.75767629095725,0.002163550199737998
278,0.0004511422193456536,36,614.9407293692467,0.0021517583063317023
279,0.001720275577726533,35,322.7086172281396,0.002344159855275341
280,0.0021539900131005096,38,320.35692523114966,0.0016309657129495
281,0.0009996334101890448,37,190.318404431146,0.0011824377313682502
282,0.0031150065561737265,59,1263.1773135824008,0.0039375069551205845
283,0.016601910821152484,89,1795.7022891578956,0.0071641262452130875
284,0.004488992382848956,68,2163.735112949288,0.005616516642282079
285,0.0036224463903417243,66,1875.494297515304,0.005207061540788918
286,0.008028817949578982,86,2831.731255309044,0.007248616266040521
287,0.008081979109421945,81,3006.1167372710274,0.007708396749573886
288,0.002121251847444132,57,898.5694533838234,0.002999089451890588
289,0.000770285034986742,45,773.1248152686618,0.002382911912664981
290,0.0006063324423360169,36,194.2551101801816,0.0011589185336940222
291,0.000692689924032509,38,189.41365217027646,0.001177028610278713
292,0.0005144417664934602,29,846.4026007557621,0.0027300735926078148
293,0.001042181123373764,48,1425.7927555102015,0.0036725677866018603
294,0.0023299826737045674,61,1701.7566692403545,0.004191700431670088
295,0.0005241495378170779,35,703.4038532604562,0.0021922470651588467
296,0.0005964249901284173,36,1056.7526909866522,0.003258414718777229
297,0.00028850115791791587,34,836.7713968056786,0.002602836366450981
298,0.00026778691619352513,30,468.14176580099337,0.0016447414437698233
299,0.0006870302650820992,33,178.3200011093523,0.0011389739351668773
300,0.0026829724195071465,48,690.7315294225243,0.003265494734548972
301,0.0005021269670279747,31,235.67378318485495,0.001124676205456515
302,0.0025800659955403423,56,895.8358096292408,0.0030801636415490018
303,0.007394428870159055,72,1039.8444147174282,0.0042778114951978405
304,0.0017221537832699232,47,513.0357522201383,0.002476830697396213
305,0.008677826836392072,85,2187.4813771731087,0.005546671502012281
306,0.0008123820845046253,40,1180.1719239988608,0.003118869213452635
307,0.004384076765347571,69,1700.3491470380322,0.004861414263025306
308,0.00032279110575998866,30,301.6793232741463,0.001200555714876106
309,0.0014886067060130188,45,679.5655796510813,0.0024274049353836236
310,0.0012979658950823386,40,414.8583583970265,0.0018254105732157324
311,0.001420799268179731,34,804.9074206974553,0.003385545198431048
312,0.0005324232430303844,30,496.57428414535286,0.002434362353830552
313,0.0006916460709506647,32,525.6227054988034,0.002538319895557425
